title,topic_idx
LNG-RV 수요 앞으로 크게 늘어난다,2
C&그룹 정기선 사업은 피곤해 ; 조선업이 매력있어,2
거대한 손이 갑자기 '2010년 멈춤 버튼'을 누르고 있다(上),2
130년 역사의 英 Swan Hunter 역사속으로 사라지다,2
영국 조선은 없다. 그러나 기술은 있다,2
영국 조선산업이 잠든 관에 또 하나의 못을 박는 일,2
이란 카스피해 연안 항만에 새 조선소 설립 검토,2
Bureau Veritas 향후 수개월 내 상장 여부 최종 결론,2
대만 Taiwan Shipbuilding 새 '컨'선 디자인 개발 완료,2
日 기존 조선소들도 케이프사이즈 벌커 건조 시장으로 유턴,2
'컨선 신조 시장 신명난 상승세 이어갈 듯,2
한국해양수산개발원 10주년 기념 토론회,2
국산 적재시스템 탑재 LNG선 출현 카운트다운 돌입,2
해양부，240t급 해양조사선 4척 '선박펀드'로 건조,2
“LNG선 수주 전략 대폭 수정 불가피”,2
英 자존심이 밥먹여주나,2
케이프사이즈 벌크선 시장 오름세 지속,2
아시아선주대표자회의 선박재활용위원회 공동발표문 채택,2
건화물 시장에 순풍이 불고 있다,2
베트남 Dung Quat 경제개발구역에 국내기업 진출 활발,2
핸디막스 벌크선이 빠르게 진화하고 있다,2
중국이 세계 조선시장을 파국으로 몰고가고 있다,2
〔해운시장동향〕MR 타입 PC 용선료 하락세로 돌아서,2
日 오시마 세계 최대급 핸디막스 벌커 개발,2
이제 핸디사이즈 LPG선이 샴페인 터뜨릴 차례다,2
핸디·핸디막스 벌크선의 매력은 여전한가?,2
日 선사들 한국에 VLCC·케이프사이즈 벌커 발주 검토,2
IMO 회원국 감사 실시,2
차이나쉬핑 페트로차이나와 LNG수송 합작사 설립,2
해수부 외항선사 톤세적격기업 확인서 발급,2
쨍하고 해뜨는 날이 오래 계속되지만은 않는다는걸 조선업체들은 재빨리 알아차려야 한다,2
세계 3대선사 초대형 ‘컨’선 시장 절반 독식,2
유럽 조선소 중에서도 특화된 조선소는 잘 나간다,2
신조선 시장 최소 향후 5년간은 현재의 고선가 기조 유지할 것,2
〔해운시장동향〕케이프사이즈 벌커 스팟용선 시장서 여전히 귀한 대접,2
印 인도 최대 VLCC급 조선소 건립한다,2
[해운시장동향] VLGC 스팟 용선시장 회복세 보이기 시작,2
현대미포 Aker Philadelphia에 '컨'선 도면 등 기술공여키로,2
덴마크 Odense Maersk 선박만 지어서는 못살겠다,2
선가 높아 신조 발주 중단하겠다,2
日 벌커 운항사들의 침묵은 언제까지 계속될 것인가,2
美해군이 美조선업체의 유일한 고객인한 美조선산업의 부활은 영원히 물건너간 일,2
건화물선 해운 경기 연일 고공 행진,2
베트남 Thuy Nguyen에 조선공업 단지 구축,2
러 조선산업 발전 고삐 바짝 당겼다,2
조선산업에 대한 푸틴의 야망은 과연  얼마만큼 충족될 수 있을까?,2
탱커 시장은 바야흐로 새 시대의 여명을 맞이하고 있다,2
컨테이너선의 계절이 돌아오고 있다,2
CMA CGM 발주 '컨'선 13000teu 업그레이드 보도 사실 아니다,2
21세기조선 수주 사실 감추는데 무슨 사정있나?,2
2007년도 연안유조선업계 간담회 열려,2
日 메이지해운도 케이프사이즈 벌커 발주 열풍에 합류,2
LNG선이 잠잠한 사이 '컨'선 발주가 고개를 들고 있다,2
세계 컨테이너선 시장의 tycoon은 누구인가,2
日 미츠비시중공업 해외로 눈을 돌리지 않을 수 없는 이유는?,2
핸디막스 벌커 시장 2010년경 선복 과잉 우려,2
2007년식 케이프사이즈 벌커 1억1천만달러에 거래,2
호주 항만 병목 현상이 벌커 시장 열기 더욱더 고조시켜,2
SK해운 스텔라해운 흡수합병,2
中 북부지역 최대 조선단지 VLCC 도크 2기 건조 공사 착수,2
韓·中 케이프사이즈 벌커 Newcomer들 시장이 좁다!,2
고려조선 케이프사이즈 벌커 건조사로 데뷔,2
덴마크 정부 AP Moller 달래기 나섰다,2
케이프사이즈 벌커 용선 시장 2004년 12월 이후 최고조 달해,2
국내 메이저 조선소들 조기 인도 '컨'선 건조 슬롯 대폭 개방,2
Golar LNG LNG선 3+3척 발주 검토,2
인천 조선산업단지 조성 되는거야 마는거야?,2
벌커 시장 케이크 나누어 먹자; 우리나라 8개 조선소 시장 공략 나서,2
지자체의 조선소 유치 노력 + 조선붐 조선소 신설 의욕 달궈,2
혁신기업 인수된다면 삼성중에 인수되어야겠지요,2
현대상선 대륙별 컨테이너 영업전략회의 조기 개최,2
케미컬 탱커 발주 주춤,2
케이프사이즈 벌커 건조 슬롯 증가가 시장을 압박할지도 모른다,2
中 조선업계 고부가가치선 시장 진출 활발,2
지금이 대형 '컨'선 발주가 필요한 시점인가,2
STX팬오션 한국증시 상장 단기 우려 요인 가능성,2
케이프사이즈 시장 이대로 가다간 범람할지도 모른다,2
새로 개발된 baby-cape 벌크선이 인기를 끌고 있다는데...,2
STX팬오션 한국증시 상장 검토,2
벌커 시장 열기를 보는 두 개의 시각 당신은 어느 쪽인가?,2
그리스 지배 선단 나이가 젊어졌다,2
케이프사이즈 용선 시장이 벌겋게 달아오르고 있다,2
아시아~유럽 서비스 확대로 '컨'선 신규 선복량 흡수 전망,2
벌크선 시장에는 구름 한 점 끼이지 않았다,2
“러시아 조선산업 진군의 나팔 불었다”,2
STX조선 수주 잔치 상다리 휘어질라,2
中 조선업계 지난해 VLCC 수주량 세계 2위,2
인터내셔날 페인트 Intersleek 900 플루오르폴리머 파울 릴리스 방오 도료 출시,2
한국선급 신임 회장에 오공균씨 선출,2
경남 지자체 조선업체 유치 잰걸음,2
고성군 조선특구 지정 정부 긍정 검토,2
SLS조선 군산 공장 건립 반대 여론에 부딪혀,2
PCTC 선주들이 중국과 베트남으로 간 까닭은?,2
러 정부 조선산업 발전 위해 돈지갑 열기로 했다,2
'대형 컨'선사들 선대 확충 경쟁 치열하다,2
STX조선 5억 달러 들여 베트남에 조선소 신설한다,2
LPG선 시장 장기 전망은 밝다 ; 그러나 조심하라,2
케이프사이즈 벌커 춤판은 계속 된다,2
풀뿌리 조선산업 메카 - 중소조선연구원 열 돌 맞아 새 도약 다짐,2
〔해운시장동향〕VLGC 스팟용선료 하락세 '뚝',2
취역처 못찾은 LNG선 15척 완공후 갈길은?,2
日 조선 전공 졸업생들 '빠꾸오라이',2
돌아온 케이프사이즈 벌커 국내 조선소 건조 메뉴에 속속 등장,2
중국에 추월 당한 1월 큰 의미는 없지만 기분은 개운치 않아?,2
한국선급 차기 회장 이번에는 내부인사 선임 가능성 높아,2
STX 조선 10억불 규모 첫 수주하면서 LNG선 건조 클럽에 당당하게 등록,2
STX조선 LNG선 건조 선사 그룹에 족보 올렸다,2
STX조선 드디어 창공으로 비상하다,2
선박 e-Navigation 시스템 국제논의 본격화,2
국내 해운산업 규모 키우고 선종 다각화해야,2
선박투자회사법 개정 추진,2
SLS조선은 정말 이중플레이를 하고 있는 것인가?,2
베트남엔 투자자들 떼로 몰려드는데...,2
日 차세대 Super Eco-Ship 건조 성공,2
Nigeria Brass LNG 신조 LNG선 11척 발주 언제할꼬?,2
BP 삼성중공업에 FPSO 1기 4억달러에 발주,2
〔선박매매동향〕73000dwt급 아이스클래스선 척당 6450만달러에 매각,2
PCTC 건조사가 늘어나고 있다,2
벌크선 시장 상당 기간 강세 기조 유지,2
냉동선 신조 발주 적기 다가왔다,2
아시아 주요 '컨' 선사 주가 연일 상승세,2
日 MOL 해상 안전운항 지원센터 설치,2
Pluto LNG 프로젝트 6척 입찰에 무명 Ceres Hellenic 기염,2
경남지역 요트산업 유치 경쟁 과열 우려,2
효자라고 너무 믿는 것 아닌가?,2
울산 온산공단 부지난 심각,2
한국상선대 2003년 이후 크게 증가,2
STX조선 LNG선 첫 수주꿈 현실로 성큼,2
한진중 터키서 탱커 4척 수주,2
VLCC 운임 시장 침체기 벗어나 금년 한 해는 견조세 유지할 듯,2
Vinashin VLCC 신조 시장에 당당히 입성,2
中 2대 선사 선대 규모 크게 늘어나,2
한진해운 6500teu급 '컨'선 2척 투입,2
대한조선의 세계 최대 조선소 설립 야망 영근다,2
금년 중 발주될 LNG선은 최대 60척 최소 40여척선,2
선박금융 전담 부서 신설하는 日 금융 업체 늘어나,2
'컨'선 선사 지중해·중동 항로를 잡아라,2
필리핀 조선 부문에선 5천톤 이하 틈새시장 공략 가능성 크다,2
아름다운 결투 거제의 하이 눈 (High Noon),2
VLCC 선주들이여 내일의 고통 오늘 느껴 보라,2
선박투자 금융제도 개선 추진,2
해양수산개발원 日해양기구와 양해각서 체결,2
세계 해운업계 거물 Fredriksen 이번에는 STX그룹에 손 뻗쳤다,2
케이프사이즈 벌크선 가격이 미쳤다?,2
유럽 차세대 단거리 고속 운항선 개발 프로젝트 발진,2
시장 떠나는 노후 벌크선 크게 늘기 시작할 것이다,2
벌크선 건조 시장 Back to the Future?,2
카타르 경제포럼에 STX그룹 CEO 대거 참여 그룹의 LNG선 사업 열망 돋보여,2
부산에 아비바 R&D센터 들어선다,2
中 Sinochem Shipping 저돌적으로 선대 확충 나서,2
고(高)부가가치선 진입 장벽 높이면 2020년 이후에도 세계 조선1위 자리 안 뺏긴다,2
유럽 '컨' 선사 지난해 선복량 급증,2
〔해운시장동향〕스팟마켓서 VLGC 체면 다 구기네,2
AP Moller 자동차 운반선 사업 접는다,2
필리핀 日 조선업체에 유혹의 손길,2
PCTC 수요 앞으로 크게 늘어날 것,2
러시아 양대 선사 곧 합병,2
베트남 조선산업이 昇天을 준비하고 있다,2
STX조선 LNG선 첫 수주 Gas Natural-Repsol에 기대건다,2
크로아티아 국영 조선소 민영화 작업 내년부터 본격 가동,2
〔해운시장동향〕지난해 PG발 VLCC 스팟용선 척 수 전년보다 28척 늘어,2
〔중고선시장동향〕LR-I 타입 PC 척당 5150만달러에 거래,2
포스트파나막스급 벌크선 발주가 늘고 있다,2
GL 확장되는 파나마운하 통과 가능한 1만4천teu급 '컨'선 개발,2
신개념 CNG선 개발 프로젝트에 드림팀 떴다,2
중고선 개조 작업이 다양해지고 있다,2
시도상선 46000~51000dwt급 PC 최다 보유 선사된다,2
MR 및 LR I 타입 PC 시장 선복 과잉 우려,2
전북도 조선단지 조성 위해 중량화물 부두 건설 시급,2
검은 대륙 아프리카 NNPC의 마음 사로 잡을 자 누구인가,2
일본 내년에 선박 톤세 도입 검토,2
“중국 선사들 유조선 확보에 적극“,2
중국 선박 그룹 신조 잔량 세계 2위,2
Petrobras FSUR 및 LNGRV 용선 입찰에 6개사 참여,2
현대상선 올 선박·기기등에 6500억 투자,2
〔국적선사동향〕현대상선 작년 4분기 중 총 73억원 적자,2
“지금 베트남엔 조선소 짓는 소리가 요란하다”,2
브라질 신설 조선소 금년 하반기에 착공,2
이란과 이라크 해운부문서 '적과의 동침,2
Frontline 중량화물운항 선사 새로 설립,2
EC 폴란드 조선업계에 세가지 생존 조건 제시,2
중소형 조선소들 케이프사이즈 벌커 부문서 재미 쏠쏠,2
신조선 대량 발주한 선주들 언젠간 후회할 날 오지 않을까?,2
93000dwt급 벌크선 46척이 중국에 집중 발주된 이유는?,2
독일 KG펀드 작년도 기금 운용 주춤,2
CVRD 中 철강기업과 해운회사 설립,2
中 CNPC 해운시장 진출,2
日 휴대용 Paint Blaster 개발에 성공,2
SPB 탱크 적재 시스템 17년만에 다시 햇빛 보다,2
Aker Yards 드디어 아시아 시장 공략에 나섰다,2
지금 유럽은 Aker에게서 유럽 조선의 희망을 보고싶어 한다,2
〔국적선사동향〕선우상선 1억달러 들여 선대 대폭 확충,2
한진해운 박정원 사장 글로벌 현장 경영 시동,2
포항 현대중은 조선산단 조성 2단계사업 이행하라,2
필리핀은 새로운 기회의 땅,2
케미컬 탱커 발주 트렌드가 바뀌고 있다,2
그리스 선주들 지난 한 해 동안 신조선 발주에 166억달러 투자,2
유럽 조선업계는 유럽 규모에 맞게 통합되어야 살 수 있다,2
브라질 국영 Petrobras FSRU 및 SRV 각 1척씩 용선 입찰 실시,2
〔해운시장동향〕2006년 4분기 VLCC 시장 예상대로 저조,2
단일선체 탱커 운명이 향후 탱커 시황에 미칠 영향은 ?,2
필리핀 조선산업 육성은 경험 많은 해외 조선업체들이 주도할 것,2
INP重 삼척 공장건립 실무협의,2
필리핀 수빅만이 조선센터로 발돋움한다,2
〔해운시장동향〕새해에도 '高 건화물 시장 底 탱커 시장' 추세 지속,2
INP重 울산에 1∼3공장·삼척 제4공장 건설,2
〔유럽조선업계동향〕Gdansk EC의 건조 설비 폐쇄 요구 묵살,2
日 조선공업협회장 다음 세대 이끌 우수 인재 확보에 최선 다하자,2
인도 Dolphin Offshore 조선 부문 진출,2
베네수엘라 유조선 확보에 적극 나서,2
해운경기 하락으로 선박 발주 급감,2
무엇이 미국 조선산업을 죽였는가,2
해운선사·조선소간 교차 투자 바람 유행처럼 세게 분다,2
〔국적선사동향〕대한해운 계속 적극적으로 선대 확충,2
2006년 중 신조 발주된 '컨'선은 39척 158만teu,2
유럽조선산업에 조종은 울렸는가?,2
LNG선 화물창 국산화가 향후 LNG선 부문 경쟁력 좌우,2
2007년 중 신조선 수주량 韓·日은 감소 中은 증가 (下),2
2007년 중 신조선 수주량 韓․日은 감소 中은 증가 (上),2
“유럽 조선업계는 목하 하이테크 산업 구조로 빠르게 변신하고 있는 중”,2
“고부가가치선도 이제 멀티플레이가 인기“,2
中 CSSC 2006년 중 2천만dwt/100억달러 이상 수주,2
경남지역 조선업체 유치 경쟁 뜨거워,2
사상 첫 중국산 LNG선 금년 11월에 선보인다,2
나이지리아·러시아서 LNG선 최대 65척 발주될 듯,2
OOCL 삼성중 발주선 건조자금 마련 위해 선박 8척 매각,2
한진해운 박정원 사장 세계 초일류 기업 초석 다지자,2
대우조선해양 나이지리아 국영 해운회사 설립 참여,2
〔VIP회원뉴스〕부산테크노파크-산자부 차세대 열교환기 지원 사업 협약 체결,2
2006년 중 신조 LNG선 32척 발주되었다,2
〔VIP회원뉴스〕울산을 세계적인 조선·해양산업의 블록 생산기지로,2
그리스 선주들 2006년 한 해 동안 S&P 시장서 100억달러 이상 썼다,2
〔VIP회원뉴스〕확장 이후의 파나마운하 벌크선 개발에 日 조선소가 기선 제압,2
〔VIP회원뉴스〕11만~12만dwt급 벌크선 신조 수요 크게 는다,2
〔VIP회원뉴스〕중국 조선업계 향후 5년내 일본 따라잡는다?,2
〔VIP회원뉴스〕LNG선 화물창 국산화 위해 시험용 선박 마련 시급,2
홀연히 나타나 GL 구한 백기사 세계 선급 시장의 재편 신호일지도 모른다,2
경남도 요트산업 핵심 선도 사업으로 육성,2
Vela 발주 VLCC 대우조선 몫으로 돌아갈까?,2
〔VIP회원영업정보〕이란 업체 선박 구입 희망,2
〔VIP회원영업정보〕캐나다 업체 선박내장재 수입희망,2
